HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2023-03-29 16:00;2023-03-29 18:00;NO2;1049,770020;140,899994
2023-03-29 16:00;2023-03-29 18:00;SE3;1049,770020;140,899994
2023-03-29 16:00;2023-03-29 18:00;SE4;1081,140015;145,110001
2023-03-29 16:00;2023-03-29 18:00;SYSTEM;893,830017;119,970001
2023-03-29 15:00;2023-03-29 17:00;DE;954,780029;128,149994
2023-03-29 15:00;2023-03-29 17:00;DK1;954,780029;128,149994
2023-03-29 15:00;2023-03-29 17:00;DK2;954,780029;128,149994
2023-03-29 15:00;2023-03-29 17:00;NO2;885,190002;118,809998
2023-03-29 15:00;2023-03-29 17:00;SE3;885,190002;118,809998
2023-03-29 15:00;2023-03-29 17:00;SE4;954,780029;128,149994
2023-03-29 15:00;2023-03-29 17:00;SYSTEM;786,989990;105,629997
2023-03-29 14:00;2023-03-29 16:00;DE;791,239990;106,199997
2023-03-29 14:00;2023-03-29 16:00;DK1;791,239990;106,199997
2023-03-29 14:00;2023-03-29 16:00;DK2;791,239990;106,199997
2023-03-29 14:00;2023-03-29 16:00;NO2;763,750000;102,510002
2023-03-29 14:00;2023-03-29 16:00;SE3;763,750000;102,510002
2023-03-29 14:00;2023-03-29 16:00;SE4;791,239990;106,199997
2023-03-29 14:00;2023-03-29 16:00;SYSTEM;755,780029;101,440002
2023-03-29 13:00;2023-03-29 15:00;DE;781,849976;104,940002
2023-03-29 13:00;2023-03-29 15:00;DK1;781,849976;104,940002
2023-03-29 13:00;2023-03-29 15:00;DK2;781,849976;104,940002
2023-03-29 13:00;2023-03-29 15:00;NO2;750,489990;100,730003
2023-03-29 13:00;2023-03-29 15:00;SE3;750,489990;100,730003
2023-03-29 13:00;2023-03-29 15:00;SE4;781,849976;104,940002
2023-03-29 13:00;2023-03-29 15:00;SYSTEM;745,789978;100,099998
2023-03-29 12:00;2023-03-29 14:00;DE;756,599976;101,550003
2023-03-29 12:00;2023-03-29 14:00;DK1;756,599976;101,550003
2023-03-29 12:00;2023-03-29 14:00;DK2;756,599976;101,550003
2023-03-29 12:00;2023-03-29 14:00;NO2;747,729980;100,360001
2023-03-29 12:00;2023-03-29 14:00;SE3;747,729980;100,360001
2023-03-29 12:00;2023-03-29 14:00;SE4;756,599976;101,550003
2023-03-29 12:00;2023-03-29 14:00;SYSTEM;744,299988;99,900002
2023-03-29 11:00;2023-03-29 13:00;DE;786,770020;105,599998
2023-03-29 11:00;2023-03-29 13:00;DK1;786,770020;105,599998
2023-03-29 11:00;2023-03-29 13:00;DK2;786,770020;105,599998
2023-03-29 11:00;2023-03-29 13:00;NO2;762,559998;102,349998
2023-03-29 11:00;2023-03-29 13:00;SE3;762,559998;102,349998
2023-03-29 11:00;2023-03-29 13:00;SE4;786,770020;105,599998
2023-03-29 11:00;2023-03-29 13:00;SYSTEM;756,890015;101,589996
2023-03-29 10:00;2023-03-29 12:00;DE;826,849976;110,980003
2023-03-29 10:00;2023-03-29 12:00;DK1;826,849976;110,980003
2023-03-29 10:00;2023-03-29 12:00;DK2;826,849976;110,980003
2023-03-29 10:00;2023-03-29 12:00;NO2;802,859985;107,760002
2023-03-29 10:00;2023-03-29 12:00;SE3;802,859985;107,760002
